,name,place,lat,lon,map
126889, العريمة, town,36.4739196,37.7199947,./maps_data/ العريمة.png
126891, တၢင်ႉယၢၼ်း, town,22.493729100000003,98.3948142,./maps_data/ တၢင်ႉယၢၼ်း.png
126893, 巴达乡, town,31.6509938,94.7805143,./maps_data/ 巴达乡.png
126894, 吉拉乡, town,30.3807772,83.5137002,./maps_data/ 吉拉乡.png
126895, 古木镇, town,23.2642488,104.2622326,./maps_data/ 古木镇.png
126897, 河西乡, town,24.8528,98.3067,./maps_data/ 河西乡.png
126898, 九保阿昌族乡, town,24.821412,98.3135107,./maps_data/ 九保阿昌族乡.png
126899, Usia, town,25.4307222,83.70734399999998,./maps_data/ Usia.png
126900, Seorai, town,25.446833,83.74726509999998,./maps_data/ Seorai.png
126902, Dewal, town,25.4092502,83.77888279999998,./maps_data/ Dewal.png
126903, Chausa, town,25.5112824,83.88986059999998,./maps_data/ Chausa.png
126906, 大厂乡, town,24.7645377,98.3747629,./maps_data/ 大厂乡.png
126909, Jaynagar Majilpur, town,22.1744885,88.4183569,./maps_data/ Jaynagar Majilpur.png
126916, 查布乡, town,29.7120527,88.344126,./maps_data/ 查布乡.png
126917, 康如乡, town,28.6223656,89.48847909999998,./maps_data/ 康如乡.png
126919, 涅如麦乡, town,28.7146071,89.94010279999998,./maps_data/ 涅如麦乡.png
126920, 少岗乡, town,28.6931756,89.63465079999997,./maps_data/ 少岗乡.png
126921, 多白乡, town,29.1832535,86.80348609999999,./maps_data/ 多白乡.png
126922, ၶူဝ်လမ်, town,21.100530300000006,98.109316,./maps_data/ ၶူဝ်လမ်.png
126924, 边雄乡, town,29.3194237,89.05051390000001,./maps_data/ 边雄乡.png
126930, 马鹿镇, town,34.91161029999999,106.4535027,./maps_data/ 马鹿镇.png
126931, 扎西岗乡, town,28.907579700000007,87.98163740000003,./maps_data/ 扎西岗乡.png
126934, 贵南县, city,35.5880512,100.7463334,./maps_data/ 贵南县.png
126935, 新田镇, town,25.361768,115.245508,./maps_data/ 新田镇.png
126936, 大塘埠镇, town,25.2550792,114.9216947,./maps_data/ 大塘埠镇.png
126937, 雄美乡, town,28.5853718,87.8624387,./maps_data/ 雄美乡.png
126938, 吉舒街道, town,44.2890118,126.78933290000002,./maps_data/ 吉舒街道.png
126941, الزرقاء الجديدة, town,32.0880545,36.0964475,./maps_data/ الزرقاء الجديدة.png
126942, 麻布加乡, town,28.6705667,87.8543943,./maps_data/ 麻布加乡.png
126945, 托里县, town,45.9362786,83.6027111,./maps_data/ 托里县.png
126946, Erattayar, town,9.7962665,77.10391729999998,./maps_data/ Erattayar.png
126947, Thankamani, town,9.8413698,77.03505320000002,./maps_data/ Thankamani.png
126950, บ้านใหม่, town,16.6903699,100.272131,./maps_data/ บ้านใหม่.png
126953, 丙妹镇, town,25.7408407,108.9023467,./maps_data/ 丙妹镇.png
126954, 东郎镇, town,25.7758153,108.5289723,./maps_data/ 东郎镇.png
126956, 双江乡, town,25.9659,108.9,./maps_data/ 双江乡.png
126957, 往洞镇, town,25.9474,108.698,./maps_data/ 往洞镇.png
126959, 贯洞镇, town,25.840329,109.0400729,./maps_data/ 贯洞镇.png
126963, 东明镇, town,34.0640061,111.0582813,./maps_data/ 东明镇.png
126964, 横涧乡, town,33.9640784,111.01066670000002,./maps_data/ 横涧乡.png
